Date,price
2013-03-08 00:00:00-05:00,123.7599868774414
2013-03-11 00:00:00-04:00,124.229736328125
2013-03-12 00:00:00-04:00,123.95111846923828
2013-03-13 00:00:00-04:00,124.12621307373047
2013-03-14 00:00:00-04:00,124.78702545166016
2013-03-15 00:00:00-04:00,124.62232971191406
2013-03-18 00:00:00-04:00,123.93457794189453
2013-03-19 00:00:00-04:00,123.64667510986328
2013-03-20 00:00:00-04:00,124.51038360595703
2013-03-21 00:00:00-04:00,123.44673156738281
2013-03-22 00:00:00-04:00,124.4383544921875
2013-03-25 00:00:00-04:00,123.91856384277344
2013-03-26 00:00:00-04:00,124.91026306152344
2013-03-27 00:00:00-04:00,124.91026306152344
2013-03-28 00:00:00-04:00,125.29411315917969
2013-04-01 00:00:00-04:00,124.79828643798828
2013-04-02 00:00:00-04:00,125.41407012939453
2013-04-03 00:00:00-04:00,124.14248657226562
2013-04-04 00:00:00-04:00,124.64632415771484
2013-04-05 00:00:00-04:00,124.08648681640625
2013-04-08 00:00:00-04:00,124.92622375488281
2013-04-09 00:00:00-04:00,125.35810089111328
2013-04-10 00:00:00-04:00,126.89360046386719
2013-04-11 00:00:00-04:00,127.30947875976562
2013-04-12 00:00:00-04:00,126.99751281738281
2013-04-15 00:00:00-04:00,124.05453491210938
2013-04-16 00:00:00-04:00,125.88593292236328
2013-04-17 00:00:00-04:00,124.04653930664062
2013-04-18 00:00:00-04:00,123.27078247070312
2013-04-19 00:00:00-04:00,124.34241485595703
2013-04-22 00:00:00-04:00,124.89421844482422
2013-04-23 00:00:00-04:00,126.18177795410156
2013-04-24 00:00:00-04:00,126.26177215576172
2013-04-25 00:00:00-04:00,126.77362060546875
2013-04-26 00:00:00-04:00,126.5497055053711
2013-04-29 00:00:00-04:00,127.39744567871094
2013-04-30 00:00:00-04:00,127.7013168334961
2013-05-01 00:00:00-04:00,126.58172607421875
2013-05-02 00:00:00-04:00,127.75730895996094
2013-05-03 00:00:00-04:00,129.0528564453125
